Score,Season,Players,Score,P1,P2,P1 Wins,P2 Wins,Tier
,36,,,DawgDawgDawgDog,bjtait15,1,0,E4
,36,,,DawgDawgDawgDog,nietsxela,2,3,E4
,36,,,bjtait15,nietsxela,1,0,E4
,36,,,srmccorkle,DawgDawgDawgDog,0,1,E4
,36,,,vmaria22,nietsxela,3,0,E4
,36,,,DawgDawgDawgDog,nietsxela,1,0,E4
,36,,,DawgDawgDawgDog,srmccorkle,2,0,E4
,36,,,srmccorkle,nietsxela,1,0,E4
,36,,,nietsxela,bjtait15,1,1,E4
,36,,,nietsxela,bjtait15,2,1,E4
,36,,,srmccorkle,nietsxela,3,0,E4
,36,,,bluey_the_bear,srmccorkle,2,1,E4
,36,,,srmccorkle,nietsxela,2,0,E4
,36,,,yahas,Spiraler,5,1,E5
,36,,,Moonshadow70,yahas,3,0,E5
,36,,,jgoyes,yahas,5,1,E5
,36,,,shaila,Moonshadow70,2,1,E5
,36,,,shaila,Moonshadow70,0,3,E5
,36,,,shaila,Spiraler,2,4,E5
,36,,,jc645,Moonshadow70,2,4,E5
,36,,,yahas,shaila,6,0,E5
,36,,,Spiraler,jgoyes,4.5,1.5,E5
,36,,,jgoyes,Moonshadow70,2,0,E5
,36,,,jc645,Spiraler,3,3,E5
,36,,,jc645,shaila,5,0,E5
,36,,,Moonshadow70,yahas,1,2,E5
,36,,,jgoyes,shaila,3,0,E5
,36,,,jc645,shaila,1,0,E5
,36,,,jgoyes,shaila,2,1,E5
,36,,,jgoyes,Moonshadow70,2,0,E5
,36,,,yahas,jc645,4,2,E5
,36,,,jc645,jgoyes,3,3,E5
,36,,,Moonshadow70,Spiraler,1,2,E5
,36,,,Spiraler,Moonshadow70,3,0,E5
,36,,,jgoyes,Moonshadow70,1,1,E5
,36,,,billdacat,dylanmatthews,3,3,E6
,36,,,Redly,dylanmatthews,5,1,E6
,36,,,Redly,rtbrice,5,1,E6
,36,,,Redly,Hamlet the Dane,3,3,E6
,36,,,rtbrice,billdacat,2,0,E6
,36,,,Redly,billdacat,2,2,E6
,36,,,rtbrice,dylanmatthews,3,3,E6
,36,,,GaryOfPgh2,Hamlet the Dane,5,1,E6
,36,,,Redly,GaryOfPgh2,3.5,0.5,E6
,36,,,Hamlet the Dane,dylanmatthews,3,3,E6
,36,,,Redly,billdacat,2,0,E6
,36,,,rtbrice,Hamlet the Dane,4,2,E6
,36,,,Redly,GaryOfPgh2,0,2,E6
,36,,,GaryOfPgh2,rtbrice,5,1,E6
,36,,,GaryOfPgh2,billdacat,4,2,E6
,36,,,GaryOfPgh2,dylanmatthews,5,1,E6
,36,,,billdacat,Hamlet the Dane,4.5,1.5,E6
,36,,,rtbrice,billdacat,1,3,E6
,36,,,Zarakava,AJay887,4,2,E7
,36,,,AJay887,anaconda.jacques,3,3,E7
,36,,,CoweringCow,Benab,2,2,E7
,36,,,CoweringCow,Zarakava,3,3,E7
,36,,,jmjjmj,anaconda.jacques,5,1,E7
,36,,,AJay887,CoweringCow,4,2,E7
,36,,,Zarakava,anaconda.jacques,4,2,E7
,36,,,Benab,Zarakava,2,2,E7
,36,,,jmjjmj,Zarakava,4.5,1.5,E7
,36,,,AJay887,jmjjmj,2.5,3.5,E7
,36,,,Benab,CoweringCow,1,1,E7
,36,,,AJay887,Benab,2,2,E7
,36,,,CoweringCow,jmjjmj,3,3,E7
,36,,,CoweringCow,anaconda.jacques,4,2,E7
,36,,,AJay887,Benab,2,0,E7
,36,,,Zarakava,Benab,2,0,E7
,36,,,ShaiyaCat,UNBR34K4BL3,5,1,E8
,36,,,sdrawkcab,ShaiyaCat,3,3,E8
,36,,,DaveDave,sdrawkcab,2,1,E8
,36,,,DaveDave,mozviking,2,0,E8
,36,,,DaveDave,TheAgileBeast,4,2,E8
,36,,,DaveDave,ShaiyaCat,4,2,E8
,36,,,DaveDave,UNBR34K4BL3,2,1,E8
,36,,,ShaiyaCat,TheAgileBeast,4,2,E8
,36,,,ShaiyaCat,mozviking,3,0,E8
,36,,,ShaiyaCat,mozviking,2,1,E8
,36,,,DaveDave,UNBR34K4BL3,3,0,E8
,36,,,DaveDave,sdrawkcab,3,0,E8
,36,,,sdrawkcab,UNBR34K4BL3,2,0,E8
,36,,,DaveDave,mozviking,1,0,E8
,36,,,DaveDave,mozviking,1,2,E8
,36,,,DaveDave,mozviking,0,0,E8
,36,,,sdrawkcab,mozviking,1,1,E8
,36,,,sdrawkcab,mozviking,1.5,0.5,E8
,36,,,sdrawkcab,TheAgileBeast,3,0,E8
,36,,,sdrawkcab,UNBR34K4BL3,2,2,E8
,36,,,sdrawkcab,mozviking,2,0,E8
,36,,,sdrawkcab,TheAgileBeast,1,2,E8
,36,,,TheAgileBeast,UNBR34K4BL3,5,1,E8
,36,,,TheAgileBeast,mozviking,5,1,E8
,36,,,mozviking,UNBR34K4BL3,3.5,2.5,E8
,36,,,WinkingOwl123,the jesters girl,1,2,E9
,36,,,Madman Mike,the jesters girl,2,0,E9
,36,,,Madman Mike,WinkingOwl123,3,3,E9
,36,,,the jesters girl,WinkingOwl123,0,1,E9
,36,,,Madman Mike,Briawna,5,0,E9
,36,,,bumbugler,Madman Mike,2,1,E9
,36,,,Madman Mike,Chimera,2,4,E9
,36,,,the jesters girl,WinkingOwl123,1,1,E9
,36,,,bumbugler,WinkingOwl123,3.5,0.5,E9
,36,,,Briawna,the jesters girl,1,2,E9
,36,,,bumbugler,the jesters girl,1,0,E9
,36,,,bumbugler,Chimera,2,0,E9
,36,,,bumbugler,the jesters girl,0,1,E9
,36,,,Madman Mike,Briawna,1,0,E9
,36,,,the jesters girl,bumbugler,1,0,E9
,36,,,bumbugler,Briawna,2,0,E9
,36,,,bumbugler,Briawna,2,2,E9
,36,,,the jesters girl,Briawna,1,0,E9
,36,,,Madman Mike,the jesters girl,3,1,E9
,36,,,Madman Mike,bumbugler,2,1,E9
,36,,,bumbugler,WinkingOwl123,1,1,E9
,36,,,Chimera,the jesters girl,1,0,E9
,36,,,Briawna,the jesters girl,0,2,E9
,36,,,Chimera,WinkingOwl123,4,2,E9
,36,,,WinkingOwl123,Briawna,5,1,E9
,36,,,Chimera,bumbugler,3,1,E9
,36,,,bumbugler,the jesters girl,1,0,E9
,36,,,Chimera,the jesters girl,2,0,E9
,36,,,the jesters girl,bumbugler,2,0,E9
,36,,,Chimera,the jesters girl,1,1,E9
,36,,,Briawna,Chimera,2,4,E9
,36,,,Chimera,the jesters girl,1,0,E9
,36,,,erinblack,Jakel309,4,2,E10
,36,,,blackknight1,TeakPitkin,5,1,E10
,36,,,erinblack,blackknight1,1,2,E10
,36,,,erinblack,blackknight1,2,1,E10
,36,,,RICHARDNIXON,TeakPitkin,4,2,E10
,36,,,erinblack,TeakPitkin,2,0,E10
,36,,,erinblack,TeakPitkin,1,1,E10
,36,,,erinblack,RICHARDNIXON,4,2,E10
,36,,,erinblack,TeakPitkin,1,1,E10
,36,,,RICHARDNIXON,blackknight1,5,1,E10
,36,,,bizaff,TeakPitkin,2,1,E10
,36,,,TeakPitkin,Jakel309,4,2,E10
,36,,,Jakel309,RICHARDNIXON,3,3,E10
,36,,,blackknight1,Jakel309,4,2,E10
,36,,,bizaff,erinblack,6,0,E10
,36,,,bizaff,Jakel309,4,2,E10
,36,,,bizaff,blackknight1,3,3,E10
,36,,,TeakPitkin,bizaff,2,1,E10
,36,,,fujinamisatoru,andc,3,3,E11
,36,,,andc,hierarch,2,4,E11
,36,,,fujinamisatoru,noisenow42,3,3,E11
,36,,,TonyWild,hierarch,3,3,E11
,36,,,hierarch,grebst,6,0,E11
,36,,,noisenow42,grebst,1,1,E11
,36,,,TonyWild,grebst,6,0,E11
,36,,,noisenow42,TonyWild,1,0,E11
,36,,,hierarch,noisenow42,4,2,E11
,36,,,fujinamisatoru,hierarch,1,5,E11
,36,,,noisenow42,grebst,2,2,E11
,36,,,andc,grebst,5.5,0.5,E11
,36,,,TonyWild,noisenow42,4,1,E11
,36,,,TonyWild,andc,4,2,E11
,36,,,TonyWild,fujinamisatoru,5.5,0.5,E11
,36,,,fujinamisatoru,grebst,5,1,E11
,36,,,noisenow42,andc,3,0,E11
,36,,,noisenow42,andc,1,2,E11
,36,,,harkne,Jampee,5,1,E12
,36,,,eh1414,Jampee,4,2,E12
,36,,,eh1414,Beth,3,3,E12
,36,,,Beth,Jampee,2.5,3.5,E12
,36,,,harkne,Beth,4,2,E12
,36,,,eh1414,harkne,4,2,E12
,36,,,Beth,ThomasK,2,2,E12
,36,,,harkne,ThomasK,2,1,E12
,36,,,Beth,ThomasK,0,2,E12
,36,,,Jampee,ThomasK,5,1,E12
,36,,,harkne,ThomasK,2,1,E12
,36,,,eh1414,ThomasK,2,1,E12
,36,,,eh1414,ThomasK,2,1,E12
,36,,,Tarecky,okurka,5,1,E13
,36,,,marfik57,Tarecky,3,3,E13
,36,,,marfik57,yanader,4,2,E13
,36,,,Tarecky,ironic_jo,6,0,E13
,36,,,marfik57,ironic_jo,4,2,E13
,36,,,yanader,okurka,3,3,E13
,36,,,marfik57,okurka,4,0,E13
,36,,,yanader,Tarecky,2,4,E13
,36,,,marfik57,okurka,2,0,E13
,36,,,yanader,ironic_jo,3,3,E13
,36,,,okurka,ironic_jo,6,0,E13
,36,,,Host,MVoltaire,4,2,E14
,36,,,MVoltaire,robertox,0,3,E14
,36,,,MVoltaire,chrismertens,3,3,E14
,36,,,mikedolph,robertox,1,1,E14
,36,,,mikedolph,robertox,0,4,E14
,36,,,MVoltaire,robertox,2,1,E14
,36,,,Host,chrismertens,4,2,E14
,36,,,Host,robertox,0,2,E14
,36,,,mikedolph,MVoltaire,0,1,E14
,36,,,mikedolph,bonxie,5.5,0.5,E14
,36,,,chrismertens,bonxie,4,2,E14
,36,,,mikedolph,MVoltaire,3,2,E14
,36,,,chrismertens,robertox,3,3,E14
,36,,,Host,robertox,2,2,E14
,36,,,bonxie,robertox,1,5,E14
,36,,,Host,bonxie,5,1,E14
,36,,,bonxie,MVoltaire,2.5,3.5,E14
,36,,,mikedolph,chrismertens,2,0,E14
,36,,,mikedolph,chrismertens,3,1,E14
,36,,,Host,mikedolph,5,1,E14
,36,,,belov,catoftheyear,3,3,E15
,36,,,LoffeKarlsson,louda,3.5,2.5,E15
,36,,,phy phor,louda,2,4,E15
,36,,,Whovillage,louda,4,2,E15
,36,,,catoftheyear,LoffeKarlsson,3.5,2.5,E15
,36,,,catoftheyear,Whovillage,5,1,E15
,36,,,LoffeKarlsson,Whovillage,4,2,E15
,36,,,Whovillage,belov,5,1,E15
,36,,,LoffeKarlsson,belov,3,3,E15
,36,,,catoftheyear,louda,5,1,E15
,36,,,belov,louda,3,3,E15
,36,,,catoftheyear,phy phor,4,2,E15
,36,,,LoffeKarlsson,phy phor,4,2,E15
,36,,,Whovillage,phy phor,3,3,E15
,36,,,belov,phy phor,4,2,E15
,36,,,Phtevenjohnsonxx,Araline,1,1,F1
,36,,,Phtevenjohnsonxx,Nez477,1,1,F1
,36,,,Araline,Phtevenjohnsonxx,0.5,0.5,F1
,36,,,Nez477,sterlingharris1,1,1,F1
,36,,,Nez477,Phtevenjohnsonxx,4,0,F1
,36,,,Araline,Phtevenjohnsonxx,2,1,F1
,36,,,Nez477,Araline,2,2,F1
,36,,,Nez477,Araline,0.5,1.5,F1
,36,,,ACuriousParadox,Gold22,4,2,F2
,36,,,zeegee88,Gold22,5,1,F2
,36,,,jrh150482,ACuriousParadox,3,3,F2
,36,,,Gold22,Snowdrop,5,1,F2
,36,,,rockitman,ACuriousParadox,4,0,F2
,36,,,zeegee88,rockitman,3,3,F2
,36,,,ACuriousParadox,Snowdrop,2,0,F2
,36,,,Snowdrop,ACuriousParadox,1,1,F2
,36,,,zeegee88,Snowdrop,0,2,F2
,36,,,rockitman,Snowdrop,1,1,F2
,36,,,rockitman,Gold22,4,2,F2
,36,,,Gold22,jrh150482,1,5,F2
,36,,,Snowdrop,ACuriousParadox,2,0,F2
,36,,,ACuriousParadox,rockitman,0,2,F2
,36,,,Snowdrop,jrh150482,3,3,F2
,36,,,jrh150482,rockitman,2,0,F2
,36,,,zeegee88,ACuriousParadox,5,1,F2
,36,,,jrh150482,rockitman,2,2,F2
,36,,,zeegee88,Snowdrop,4,0,F2
,36,,,Snowdrop,rockitman,1,0,F2
,36,,,rockitman,Snowdrop,2,1,F2
,36,,,zeegee88,jrh150482,2,4,F2
,36,,,Nikkicola11,tpollak,1,2,F3
,36,,,cryptogoth,southard0410,2,0,F3
,36,,,cryptogoth,tpollak,1,2,F3
,36,,,Nikkicola11,cryptogoth,1,5,F3
,36,,,cryptogoth,whutfrog,1,5,F3
,36,,,tpollak,cryptogoth,1,1,F3
,36,,,tpollak,cryptogoth,0,1,F3
,36,,,Sydyk,southard0410,2,1,F3
,36,,,southard0410,Sydyk,3,0,F3
,36,,,cryptogoth,Sydyk,2,1,F3
,36,,,cryptogoth,Sydyk,1,2,F3
,36,,,Sydyk,tpollak,3,0,F3
,36,,,whutfrog,Sydyk,2.5,3.5,F3
,36,,,Nikkicola11,tpollak,3,0,F3
,36,,,southard0410,whutfrog,3,0,F3
,36,,,Nikkicola11,whutfrog,1,3,F3
,36,,,Sydyk,Nikkicola11,2,1,F3
,36,,,Sydyk,tpollak,1,2,F3
,36,,,Nikkicola11,whutfrog,0,1,F3
,36,,,southard0410,Nikkicola11,2,1,F3
,36,,,whutfrog,Nikkicola11,1,0,F3
,36,,,southard0410,Nikkicola11,2,1,F3
,36,,,southard0410,whutfrog,0,1,F3
,36,,,whutfrog,tpollak,0,1,F3
,36,,,southard0410,whutfrog,1,1,F3
,36,,,Nikkicola11,Sydyk,2,1,F3
,36,,,whutfrog,tpollak,2,3,F3
,36,,,southard0410,tpollak,1,1,F3
,36,,,cryptogoth,southard0410,2,2,F3
,36,,,tpollak,southard0410,3,1,F3
,36,,,RainbowChalice,batmanthehorse,1,2,F4
,36,,,RainbowChalice,Guynexdoor,3,0,F4
,36,,,RainbowChalice,batmanthehorse,0,3,F4
,36,,,Guynexdoor,RainbowChalice,1,0,F4
,36,,,RainbowChalice,Guynexdoor,2,0,F4
,36,,,RainbowChalice,Giga13,1,1,F4
,36,,,RainbowChalice,Giga13,1,1,F4
,36,,,batmanthehorse,Guynexdoor,2,1,F4
,36,,,RainbowChalice,schorn,4,2,F4
,36,,,batmanthehorse,schorn,4,2,F4
,36,,,Giga13,batmanthehorse,4,2,F4
,36,,,RainbowChalice,Giga13,1,1,F4
,36,,,schorn,Giga13,3,3,F4
,36,,,Guynexdoor,batmanthehorse,0,1,F4
,36,,,Giga13,Guynexdoor,4,2,F4
,36,,,batmanthehorse,Guynexdoor,0,2,F4
,36,,,schorn,Guynexdoor,1,0,F4
,36,,,schorn,Guynexdoor,2,1,F4
,36,,,schorn,Guynexdoor,1,1,F4
,36,,,seele,temidayo1234,2,4,F5
,36,,,isiahw1,temidayo1234,1,5,F5
,36,,,dejojam1,HobbesTheCat,1,5,F5
,36,,,dejojam1,joejoecircus,1.5,4.5,F5
,36,,,isiahw1,seele,4,2,F5
,36,,,HobbesTheCat,temidayo1234,2.5,3.5,F5
,36,,,isiahw1,HobbesTheCat,3,3,F5
,36,,,dejojam1,isiahw1,4,2,F5
,36,,,temidayo1234,joejoecircus,2,0,F5
,36,,,dejojam1,seele,1,1,F5
,36,,,temidayo1234,dejojam1,3,1,F5
,36,,,temidayo1234,dejojam1,1,1,F5
,36,,,HobbesTheCat,seele,5,1,F5
,36,,,dejojam1,seele,4,0,F5
,36,,,Doctor Futurity,ezri,3,3,F6
,36,,,gomez70,bell22,1,2,F6
,36,,,gomez70,bell22,2.5,0.5,F6
,36,,,Doctor Futurity,bell22,2,1,F6
,36,,,gomez70,dfodavid,5,1,F6
,36,,,ezri,bell22,4,2,F6
,36,,,Doctor Futurity,bell22,2,1,F6
,36,,,Doctor Futurity,gomez70,5,0,F6
,36,,,bell22,dfodavid,1,2,F6
,36,,,ezri,gomez70,3,0,F6
,36,,,bell22,dfodavid,3,0,F6
,36,,,ezri,dfodavid,5.5,0.5,F6
,36,,,gomez70,Doctor Futurity,0,1,F6
,36,,,ezri,gomez70,0,3,F6
,36,,,Doctor Futurity,dfodavid,2.5,3.5,F6
,36,,,mew1033,TamaraDorn,1,0,F7
,36,,,TamaraDorn,mbp,3,2,F7
,36,,,mbp,TamaraDorn,0,1,F7
,36,,,mbp,stonedmason,1,5,F7
,36,,,robert7,mbp,4,2,F7
,36,,,TamaraDorn,mew1033,1,0,F7
,36,,,mew1033,mbp,4,2,F7
,36,,,TamaraDorn,mew1033,1,1,F7
,36,,,mew1033,stonedmason,0,2,F7
,36,,,sukhada91,mbp,5,1,F7
,36,,,TamaraDorn,stonedmason,1,3,F7
,36,,,stonedmason,TamaraDorn,1,1,F7
,36,,,TamaraDorn,mew1033,2,0,F7
,36,,,stonedmason,sukhada91,5,1,F7
,36,,,robert7,stonedmason,2,2,F7
,36,,,stonedmason,mew1033,4,0,F7
,36,,,sukhada91,TamaraDorn,5,1,F7
,36,,,robert7,mew1033,3.5,2.5,F7
,36,,,robert7,TamaraDorn,1,5,F7
,36,,,stonedmason,robert7,2,0,F7
,36,,,robert7,sukhada91,3,3,F7
,36,,,mew1033,sukhada91,3,3,F7
,36,,,BostonQuad,aashish.neo,2,1,F8
,36,,,Ravenshard,FrezTane,4.5,1.5,F8
,36,,,jimbobrady,FrezTane,3,3,F8
,36,,,aashish.neo,BostonQuad,2,1,F8
,36,,,Ravenshard,aashish.neo,3,1,F8
,36,,,FrezTane,BostonQuad,2,4,F8
,36,,,Ravenshard,jimbobrady,5.5,0.5,F8
,36,,,FrezTane,aashish.neo,5,1,F8
,36,,,Ravenshard,aashish.neo,1.5,0.5,F8
,36,,,BostonQuad,jimbobrady,4,2,F8
,36,,,Ravenshard,BostonQuad,6,0,F8
,36,,,jimbobrady,aashish.neo,3,1,F8
,36,,,aashish.neo,jimbobrady,1,1,F8
,36,,,Gwen45,MYTFYN,1,1,F9
,36,,,Gwen45,MYTFYN,1,1,F9
,36,,,Gwen45,MYTFYN,2,0,F9
,36,,,Gwen45,iparres,3,3,F9
,36,,,Ray-am83,cruiskeen,3,3,F10
,36,,,cruiskeen,Ares,3,3,F10
,36,,,Ray-am83,Ares,2.5,3.5,F10
,36,,,goonzo,cruiskeen,3,3,F10
,36,,,goonzo,Ray-am83,2,4,F10
,36,,,goonzo,Ares,2,1,F10
,36,,,goonzo,Ares,1,2,F10
,36,,,ekgj,Usernamegottaken,4.5,1.5,F11
,36,,,InspiringLeader,ekgj,2,1,F11
,36,,,Usernamegottaken,Mikebones404,2,2,F11
,36,,,ekgj,InspiringLeader,2,1,F11
,36,,,Usernamegottaken,Mikebones404,0.5,1.5,F11
,36,,,Usernamegottaken,InspiringLeader,3,3,F11
,36,,,Usernamegottaken,jordana,2,4,F11
,36,,,ekgj,jordana,4.5,1.5,F11
,36,,,Mikebones404,ekgj,3.5,2.5,F11
,36,,,Mikebones404,InspiringLeader,2,0,F11
,36,,,Mikebones404,InspiringLeader,2,2,F11
,36,,,jordana,InspiringLeader,3,3,F11
,36,,,Mikebones404,jordana,2,4,F11
,35,,,RTT,Sicomatic,4.5,1.5,A1
,35,,,markus,tracer,3,3,A1
,35,,,tracer,Sicomatic,3.5,2.5,A1
,35,,,kaplane,aku chi,4,2,A1
,35,,,tracer,aku chi,5,1,A1
,35,,,RTT,markus,4,2,A1
,35,,,tracer,RTT,4,2,A1
,35,,,tracer,kaplane,3,3,A1
,35,,,RTT,kaplane,3,3,A1
,35,,,markus,Sicomatic,3.5,2.5,A1
,35,,,markus,aku chi,4,2,A1
,35,,,aku chi,RTT,3,3,A1
,35,,,aku chi,Sicomatic,3,3,A1
,35,,,Sicomatic,kaplane,5.5,0.5,A1
,35,,,markus,kaplane,4,2,A1
,35,,,drsteelhammer,E.Honda,4,2,B1
,35,,,drsteelhammer,singletee,5,1,B1
,35,,,gamesou,drsteelhammer,4,2,B1
,35,,,E.Honda,gamesou,4,2,B1
,35,,,drsteelhammer,Puzzle Box,4,2,B1
,35,,,E.Honda,Puzzle Box,3,3,B1
,35,,,mikechike,drsteelhammer,4,2,B1
,35,,,E.Honda,singletee,4,2,B1
,35,,,mikechike,E.Honda,4.5,1.5,B1
,35,,,mikechike,singletee,5,1,B1
,35,,,Puzzle Box,gamesou,3.5,2.5,B1
,35,,,singletee,gamesou,3,3,B1
,35,,,Puzzle Box,singletee,4,2,B1
,35,,,Puzzle Box,mikechike,3,3,B1
,35,,,mikechike,gamesou,3,3,B1
,35,,,Mic Qsenoch,amoffett11,4,2,B2
,35,,,amoffett11,wharf_rat,4.5,1.5,B2
,35,,,Apostolosoruler,Mic Qsenoch,4,2,B2
,35,,,wharf_rat,Apostolosoruler,3,3,B2
,35,,,Mic Qsenoch,SamE,3,3,B2
,35,,,Mic Qsenoch,wharf_rat,3,3,B2
,35,,,SamE,Apostolosoruler,5,1,B2
,35,,,Apostolosoruler,amoffett11,3.5,2.5,B2
,35,,,Mic Qsenoch,Bryan,4,2,B2
,35,,,wharf_rat,Bryan,0.5,5.5,B2
,35,,,Bryan,Apostolosoruler,5,1,B2
,35,,,wharf_rat,SamE,3,3,B2
,35,,,SamE,amoffett11,4,2,B2
,35,,,amoffett11,Bryan,2.5,3.5,B2
,35,,,Bryan,SamE,4,2,B2
,35,,,jonts,Rabid,3,3,C1
,35,,,jonts,math,3,3,C1
,35,,,nasmith99,jonts,4,2,C1
,35,,,MtMagus,A Drowned Kernel,3,3,C1
,35,,,MtMagus,Rabid,1,5,C1
,35,,,nasmith99,Rabid,4,2,C1
,35,,,Rabid,math,1,5,C1
,35,,,math,MtMagus,4.5,1.5,C1
,35,,,A Drowned Kernel,math,4,2,C1
,35,,,A Drowned Kernel,Rabid,2,4,C1
,35,,,MtMagus,jonts,4,2,C1
,35,,,nasmith99,MtMagus,6,0,C1
,35,,,jonts,A Drowned Kernel,3,3,C1
,35,,,nasmith99,A Drowned Kernel,3,3,C1
,35,,,nasmith99,math,5,1,C1
,35,,,hakha3,Earl,4,2,C2
,35,,,heth,Philip,3,3,C2
,35,,,bobbydj18,707090,3,3,C2
,35,,,Philip,hakha3,3,3,C2
,35,,,707090,Earl,1,5,C2
,35,,,bobbydj18,heth,3,3,C2
,35,,,bobbydj18,Philip,2,4,C2
,35,,,Earl,Philip,4,2,C2
,35,,,707090,heth,4,2,C2
,35,,,bobbydj18,hakha3,2,4,C2
,35,,,bobbydj18,Earl,2,4,C2
,35,,,Earl,heth,3,3,C2
,35,,,707090,Philip,2,4,C2
,35,,,hakha3,heth,5,1,C2
,35,,,707090,hakha3,3,3,C2
,35,,,tufftaeh,xyrix,3,3,C3
,35,,,xyrix,rsilverstein12,4.5,1.5,C3
,35,,,Sharur,tufftaeh,4,2,C3
,35,,,xyrix,Tathibel,4,2,C3
,35,,,xyrix,Sharur,3,3,C3
,35,,,Sharur,rsilverstein12,3,3,C3
,35,,,Tathibel,Sharur,4,2,C3
,35,,,tufftaeh,Tathibel,2,0,C3
,35,,,tufftaeh,Tathibel,1.5,2.5,C3
,35,,,tufftaeh,rsilverstein12,5,1,C3
,35,,,rsilverstein12,Tathibel,4,2,C3
,35,,,Lemonspawn,Anders,3,3,C4
,35,,,Lemonspawn,Jean-Michel,2.5,3.5,C4
,35,,,Lemonspawn,skumpy,4,2,C4
,35,,,DG,Lemonspawn,4,2,C4
,35,,,skumpy,DG,4,2,C4
,35,,,Lemonspawn,gloures,2,4,C4
,35,,,Anders,Jean-Michel,4,2,C4
,35,,,skumpy,Jean-Michel,5,1,C4
,35,,,gloures,DG,4,2,C4
,35,,,Anders,DG,2,4,C4
,35,,,Jean-Michel,DG,4,2,C4
,35,,,Anders,skumpy,4,2,C4
,35,,,gloures,Anders,4,2,C4
,35,,,gloures,Jean-Michel,3,3,C4
,35,,,gloures,skumpy,3,3,C4
,35,,,pppppppppp,frombol,1.5,1.5,D1
,35,,,pppppppppp,Sharapopovamaria,5,1,D1
,35,,,pppppppppp,3_2_Sky_Dive,4,2,D1
,35,,,pppppppppp,frombol,1,2,D1
,35,,,pppppppppp,BRoh,5,1,D1
,35,,,Sharapopovamaria,frombol,3,3,D1
,35,,,Huevos Locos,BRoh,3.5,2.5,D1
,35,,,Sharapopovamaria,BRoh,3,3,D1
,35,,,BRoh,frombol,3.5,2.5,D1
,35,,,Ingix,Malta,2,4,D2
,35,,,pqr4,Ingix,5,1,D2
,35,,,pqr4,Malta,4,2,D2
,35,,,Schlafi,Indidindi,1,1,D2
,35,,,Ingix,Indidindi,1.5,0.5,D2
,35,,,Qvist,Ingix,3,1,D2
,35,,,Qvist,Ingix,2,0,D2
,35,,,Ingix,Schlafi,1,1,D2
,35,,,Ingix,Schlafi,2,2,D2
,35,,,pqr4,Qvist,2,4,D2
,35,,,Indidindi,Ingix,3,1,D2
,35,,,pqr4,Indidindi,4,0,D2
,35,,,Malta,Indidindi,1,3,D2
,35,,,Malta,Qvist,2,4,D2
,35,,,pqr4,Schlafi,3,3,D2
,35,,,Malta,Schlafi,2,4,D2
,35,,,pqr4,Indidindi,0,2,D2
,35,,,Malta,Indidindi,2,0,D2
,35,,,Indidindi,Qvist,1,5,D2
,35,,,Schlafi,Qvist,3,3,D2
,35,,,Schlafi,Indidindi,4,0,D2
,35,,,zeruf,Magyi,4,2,D3
,35,,,della,coinflip,3,3,D3
,35,,,Magyi,coinflip,5,1,D3
,35,,,zeruf,coinflip,3,3,D3
,35,,,zeruf,della,1,1,D3
,35,,,zeruf,Freerk,6,0,D3
,35,,,Freerk,coinflip,5,1,D3
,35,,,zeruf,3547747,2,1,D3
,35,,,zeruf,3547747,3,0,D3
,35,,,Magyi,Freerk,5,1,D3
,35,,,Magyi,3547747,4,2,D3
,35,,,della,Freerk,3,3,D3
,35,,,coinflip,3547747,1.5,4.5,D3
,35,,,3547747,della,2,0,D3
,35,,,3547747,Freerk,4,2,D3
,35,,,zeruf,della,4,0,D3
,35,,,della,3547747,3,1,D3
,35,,,della,Magyi,4,2,D3
,35,,,Micha1980,Pseudo-ku,4,2,D4
,35,,,harkne,Pseudo-ku,3,3,D4
,35,,,Masumaro,harkne,5,1,D4
,35,,,Micha1980,harkne,3,3,D4
,35,,,Micha1980,Gasku,4,2,D4
,35,,,Micha1980,ricardo.thaler,4,2,D4
,35,,,Gasku,harkne,5,1,D4
,35,,,Micha1980,Masumaro,3,3,D4
,35,,,Gasku,Masumaro,3,3,D4
,35,,,Pseudo-ku,Gasku,3,3,D4
,35,,,Pseudo-ku,Masumaro,2,4,D4
,35,,,ricardo.thaler,Masumaro,4,2,D4
,35,,,ricardo.thaler,Pseudo-ku,3,3,D4
,35,,,ricardo.thaler,harkne,4,2,D4
,35,,,Gasku,ricardo.thaler,3,3,D4
,35,,,nottoobad,DDL,5,1,D5
,35,,,DDL,Savaahn,3,1,D5
,35,,,nottoobad,counto,5,1,D5
,35,,,alion8me,DDL,2,4,D5
,35,,,alion8me,Savaahn,4,2,D5
,35,,,nottoobad,Savaahn,3,1,D5
,35,,,nottoobad,Savaahn,2,0,D5
,35,,,DDL,Savaahn,2,0,D5
,35,,,Savaahn,counto,2,1,D5
,35,,,counto,DDL,3,3,D5
,35,,,nottoobad,alion8me,3.5,2.5,D5
,35,,,alion8me,counto,3,3,D5
,35,,,counto,Savaahn,2.5,0.5,D5
,35,,,lrlusher,notmorenames,4,2,D6
,35,,,notmorenames,caleb.grim,4.5,1.5,D6
,35,,,lrlusher,crlundy,4,2,D6
,35,,,lrlusher,caleb.grim,4.5,1.5,D6
,35,,,lrlusher,andy7675,4,2,D6
,35,,,iMAGO,caleb.grim,3,0,D6
,35,,,iMAGO,andy7675,3.5,2.5,D6
,35,,,lrlusher,iMAGO,4,0,D6
